title,news,img-url,category,summery,opinion 
Fourth prototype of China's C919 jet completes first test flight,"
SINGAPORE/BEIJING (Reuters) - The fourth prototype of China’s home-built C919 narrowbody passenger plane completed its first test flight on Thursday, its manufacturer said, as the country pushes forward with a homegrown rival to Airbus SE and Boeing Co jets.
The test flight from Shanghai lasted for 1 hour and 25 minutes, Commercial Aircraft Corp of China Ltd (COMAC) said on its official account on Weibo, China’s Twitter-like social media platform.
COMAC said the program’s fifth and sixth test planes were scheduled to have their maiden flights later in the second half of 2019.
The third C919 prototype conducted its first test flight in December.
The manufacturer is aiming to obtain certification for the plane from Chinese regulators by the end of 2020.
 ",https://img.dunyanews.tv/news/2019/August/08-01-19/news_big_images/503141_40407002.jpg,Technology,"
SINGAPORE/BEIJING (Reuters) - The fourth prototype of China’s home-built C919 narrowbody passenger plane completed its first test flight on Thursday, its manufacturer said, as the country pushes forward with a homegrown rival to Airbus SE and Boeing Co jets.",neutral
Scientists find 'super-earth' that may be habitable ,"
(Web Desk ) – Just 31 light-years away, one of the closest worlds ever detected could harbour liquid water on its surface.
NASA’s Transiting Exoplanet Survey Satellite, or TESS – a super-powerful orbiting telescope that scouts the sky for alien worlds – spotted a new planet circling a nearby star in the Hydra constellation. When astronomers checked the star for confirmation, they discovered two more worlds orbiting it.
One of those planets, called GJ 357 d, could support liquid water if it turns out to have a thick atmosphere and be made of rock.
It’s among the 45 closest exoplanets confirmed to date, out of a total 4,025 planets tallied so far outside our solar system.
This planet system is the third-closest identified using the ""transit"" method, in which telescopes watch for tiny dips in a star’s brightness that could be caused by a planet passing in front of it. The Kepler telescope pioneered the technique, though it’s been refined by TESS.

The promising planet is in its star’s ""habitable zone"", the range of distances in which a rocky world could have the right surface temperature for liquid water to exist.
""GJ 357 d is located within the outer edge of its star’s habitable zone, where it receives about the same amount of stellar energy from its star as Mars does from the Sun,"" Diana Kossakowski, a member of the team that discovered the planet, said in a press release.
""If the planet has a dense atmosphere, which will take future studies to determine, it could trap enough heat to warm the planet and allow liquid water on its surface,"" Kossakowski said.
If the planet turns out to have no atmosphere, however, its surface would be about -64 degrees Fahrenheit (-53 degrees Celsius), well below water’s freezing point.
GJ 357 d’s mass is at least 6.1 times Earth’s, and the planet orbits its tiny star every 55.7 days. Scientists can’t say much about else about it without further study though.

TESS is only halfway done

TESS, NASA’s most powerful planet-hunting telescope ever, watches thousands of stars for transits.
The telescope observes one section of the sky for 27 days at a time, before moving on to a new patch. It divides each half of the sky (the northern half and the southern half) into 13 patches, as shown in the NASA graphic below. The spacecraft completed the southern half of its journey this month and turned to the northern sky.
When the mission ends around this time next year, TESS will have observed over 85 percent of the sky.
So far, the telescope has found over 850 potential new planets. The next step is for ground-based telescopes to examine the stars that these planets might be orbiting and detect whether the planets indeed exert a gravitational pull.
That process is what enabled researchers to find GJ 357 d. As they were working to confirm the planet that TESS spotted, they noticed gravitational pulls from two others. (TESS didn’t spot those two worlds because their orbits don’t pass between their star and the telescope.)

So far, only 24 of the exoplanets that TESS has spotted have been confirmed. Earlier this week, astronomers confirmed three nearby planets the telescope detected, including a ""super-Earth,"" though none is thought to have liquid water.
Scientists expect the telescope to identify thousands of exoplanet candidates before the mission ends. Some of those could be habitable, including GJ 357 d.
""The team is currently focused on finding the best candidates to confirm by ground-based follow-up,"" Natalia Guerrero, who manages the MIT team that identifies exoplanet candidates, said in a NASA press release last week.
""But there are many more potential exoplanet candidates in the data yet to be analysed, so we’re really just seeing the tip of the iceberg here.""
This article was originally published by Business Insider.
 ",https://img.dunyanews.tv/news/2019/August/08-01-19/news_big_images/503140_48661850.jpg,Technology,"Earlier this week, astronomers confirmed three nearby planets the telescope detected, including a ""super-Earth,"" though none is thought to have liquid water.",neutral
Facebook removes profile frame targeting Pakistan's Ahmadi community,"
ISLAMABAD (AFP) - Facebook said Wednesday it has removed a profile frame targeting Pakistan‘s Ahmadi community as the media giant continues to grapple with the proliferation of hate speech on the social network.
Profile frames are filters Facebook users can add to their pictures that often promote a cause, celebrate a holiday, or commemorate an event or tragedy.
The frame withdrawn by Facebook called for the death of the Ahmadis in Urdu and was widely shared in Pakistan.
""We have removed the Profile Frames in question for violating our rules, and have ensured that they are unavailable for future use,"" a Facebook spokesperson told AFP via email.
""We do not tolerate any content -- including anything shared within Profile Frames -- that incites violence, and we remove this content whenever we become aware of it.""
The frame was extensively used by Facebook users after US President Donald Trump met with several leading members of persecuted religious groups in the White House earlier this month, including a representative from Pakistan‘s Ahmadi community.
Facebook disabled 2.19 billion accounts in the first quarter of this year, nearly double the number of accounts nixed in the prior three-month period.
The social network took down four million posts considered hate speech in the first quarter of this year and continues to invest in technology to better detect such material in various languages and regions.
However Facebook has been battered by criticism that it was more focused on growth than protecting users or thwarting deception, bullying, and harassment. ",https://img.dunyanews.tv/news/2019/July/07-31-19/news_big_images/503061_60014517.jpg,Technology,The social network took down four million posts considered hate speech in the first quarter of this year and continues to invest in technology to better detect such material in various languages and regions.,neutral
Impaired patient plays video game using brain signals,"
ZURICH (Reuters) - Scientists in Switzerland have developed a system which allows people with severely-impaired motor functions, such as quadriplegia, to use video games using only the power of their brain.
Samuel Kunz, who was paralysed after an accident, uses the brain-computer interface to control an avatar through a race course in a specially-designed computer game called ‘Brain Driver’. The ultimate aim of the research is to develop technology to control devices such as wheelchairs for those with a limited ability to move.
Kunz, who is taking part in the trial, is able to ‘pilot’ the digital race-car using only his brain signals transmitted to a computer via electrodes placed on his head.

""These electrodes are connected to an amplifier and then to the computer and to our algorithms in the end. The algorithms are then calculating the brain signal and sending commands to the game that our pilot can actually control,"" Dr. Rea Lehner, a neuroscientist at ETH Zurich explained.
Lehner added Kunz is training his mind by imagining certain actions which are then translated into signals to control the race car. Thinking about moving his left hand makes the car turn left, thinking about moving his right hand turns the car right, and moving both together makes the car go straight. A fourth command - fully relaxing and clearing his mind - slows the car down.
Kunz said it has taken a lot of practise to train his mind to control the game; which will be made even more difficult in a stadium full of people. He will be among those taking part in a special championship next year called Cybathlon in which people with physical disabilities compete against each other using state-of-the-art technology.
""I have to be very concentrated. The connection between my fingers and my brain is not there anymore. I still try to move my fingers just in my head and so that needs a lot of concentration to do it exactly the same way every time,"" Kunz told Reuters during a training session in Zurich.
In the Cybathlon ‘Brain Driver’ event, four participants will compete in a race and will be able to see the position of their avatar and the competing avatars. The first participant to cross the finish line wins the race, with a time limit of four minutes. The inaugural Cybathlon was held in Zurich in 2016, with the next event scheduled for 2020.
ETH Zurich’s professor for neural control of movement, Nicole Wenderoth, explained that their biggest challenge is decoding the complex brain signals using non-invasive sensors. But, she said, the next generation of technology will probably mean sensors and electrodes implanted directly into the brain.
In a separate development in the field, Elon Musk’s start-up Neuralink is aiming to connect the human brain with a machine interface ""before the end of next year"", the CEO announced in July.
Speaking in San Francisco on July 16, Musk presented ""version one"" of his neuron-sized threads and microprocessor chips that he claims will help people with severe brain injuries and eventually allow humans to connect with advancing artificial intelligence (A.I.) technology. ",https://img.dunyanews.tv/news/2019/July/07-31-19/news_big_images/503041_72163718.jpg,Technology,"Speaking in San Francisco on July 16, Musk presented ""version one"" of his neuron-sized threads and microprocessor chips that he claims will help people with severe brain injuries and eventually allow humans to connect with advancing artificial intelligence (A.I.)",neutral
Apple's quarterly profit falls as iPhone sales sputter,"
SAN FRANCISCO (AP) — Apple’s iPhone sales are still sputtering while the company tries to offset the decline by milking more money from digital services such as music.
The latest evidence of the iPhone’s waning popularity had been expected. Even so, the confirmation in Tuesday’s fiscal third-quarter earnings report underscored the challenges facing a company that has been riding the smartphone revolution for the past decade.
The iPhone’s downturn is the main reason Apple’s profit for the April-June period fell 13% to $10 billion.
The good news is Apple has several ways it can still make money from the 900 million iPhones in use today. Besides selling new models to current iPhone owners after the current devices eventually wear out, Apple has positioned itself to make billions of dollars more from music, video and gaming subscriptions, maintenance plans and commissions from apps selling their own wares on iPhones.
The bad news is that Apple has still been relying on the iPhone for more than half its revenue so this year, and the company hasn’t proven it can be as adept peddling digital services as it has been making sleek devices. For instance, Apple’s 4-year old music streaming service still lags Spotify. Apple is preparing to launch a video streaming service more than a decade after Netflix pioneered the concept.
And a recently opened U.S. Justice Department investigation is expected to look into whether Apple unfairly favors its own services and gouges others through its app store, raising the specter of changes that could further depress its revenue.
“Apple has become a victim of its own success and there also appears to be a lack of urgency,” Chatham Road Partners analyst Colin Gillis said. “Apple is still the iPhone company and it may always end up being the iPhone company.”
The lingering doubts hanging over Apple are one reason why Apple’s stock price remains well below its peak of $233.47 reached last October, even as the rest of the market has soared to record highs. The company’s shares gained 4% to $217.55 in extended trading after the release of its numbers for the April-June period.
The rally may have stemmed from another encouraging sign that emerged in the quarterly report. Apple’s total sales in China decreased by 4% in the quarter compared with a year ago, after plunging 25% during the first half of the company’s fiscal year. That dramatic improvement eased fears that the Trump administration’s trade war in China might trigger a consumer boycott of Apple’s products in the country in retaliation.
“We couldn’t be happier with the progress,” Apple CEO Tim Cook said during a Tuesday conference call. He credited both Apple’s own price cuts and economic stimulus programs rolled out by China’s government to counteract the effects of U.S. tariffs.
Worldwide revenue from iPhones during the quarter totaled $26 billion, a 12% decrease from the same time last year. It marks the third straight quarter of eroding iPhone sales, something that has only happened once before.
Apple is forecasting its total revenue for the July-September period will fall from last year, a sign that it is bracing for yet another drop in iPhone sales. That’s particularly striking because Apple typically gets a big boost from the release of new iPhone models in late September. But the mid-range projection of $62.5 billion of revenue for the period was better than the $60.9 billion anticipated by analysts, providing another sign of hope for investors betting on Apple’s resilience.
Even with the iPhone in decline, Apple remains a financial powerhouse. Total revenue grew 1% from last year to $53.9 billion.
The services division remains the biggest area of growth, with revenue surging 13% from last year to $11.5 billion in the past quarter. ",https://img.dunyanews.tv/news/2019/July/07-31-19/news_big_images/503035_29142713.jpg,Technology,"“Apple is still the iPhone company and it may always end up being the iPhone company.”
The lingering doubts hanging over Apple are one reason why Apple’s stock price remains well below its peak of $233.47 reached last October, even as the rest of the market has soared to record highs.",neutral
Chinese solar-powered unmanned aircraft makes maiden flight,"
BEIJING (Dunya News) – After two years of research and development, the Chinese solar-powered unmanned aircraft ""MOZI 2"" with independent intellectual property rights, successfully made its maiden flight at Moganshan airport in Deqing, east China’s Zhejiang Province on July 27, according to its producer OXAI Aircraft Co., Ltd. on Tuesday.
According to the Shanghai-based company, the aircraft, designed with a wingspan of 15 meters and solely powered by solar cells, can fly at a maximum altitude of 8,000 meters. It can cruise at a low speed for up to 12 hours during the night after charging in the sunlight for eight hours.

The aircraft is expected to be used for disaster relief, reconnaissance and communication.
Mao Yiqing, the company’s general manager, said they would work with 5G service providers to further expand the application of the aircraft.",https://img.dunyanews.tv/news/2019/July/07-31-19/news_big_images/502987_24888702.jpg,Technology,"
BEIJING (Dunya News) – After two years of research and development, the Chinese solar-powered unmanned aircraft ""MOZI 2"" with independent intellectual property rights, successfully made its maiden flight at Moganshan airport in Deqing, east China’s Zhejiang Province on July 27, according to its producer OXAI Aircraft Co., Ltd. on Tuesday.",neutral
Tesla advances towards storing renewable energy,"
(Web Desk) – Tesla on Monday announced its largest battery product. Called Megapack, it’s designed to simplify the installation process for large energy-storage projects.
Each Megapack can store up to 3 megawatt hours of energy and convert up to 1.5 megawatts of energy from a direct current (DC) to an alternating current (AC) so homes can use it.
Tesla had previously used its industrial-size Powerpack batteries for large-scale projects, but says the Megapack has 60 percent more energy density.
A system of Megapacks is more cost-effective and can be installed faster than a fossil-fuel power plant, Tesla says, and the Megapacks can store energy generated by wind turbines or solar panels.
The electric-car and energy company will use Megapacks in a California installation operated by the Pacific Gas and Electric Company and designed for use when demand for energy from local grids is greater than their supply.
""Battery storage is transforming the global electric grid and is an increasingly important element of the world’s transition to sustainable energy,"" Tesla said in a blog post on its website.
In 2017, Tesla used Powerpacks to install in Australia what it says is the world’s largest lithium-ion battery to support local energy grids. The project reduced costs by almost US$40 million during its first year, Tesla says.
Storage has come to account for an increasingly large percentage of Tesla’s energy business, which also includes solar panels. While solar installations have declined in recent years, installed storage-capacity has increased.
This article was originally published by Business Insider.",https://img.dunyanews.tv/news/2019/July/07-31-19/news_big_images/502959_87220754.jpg,Technology,"Storage has come to account for an increasingly large percentage of Tesla’s energy business, which also includes solar panels.",neutral
Mosquitoes carrying deadly brain virus found in Florida,"
(Web Desk) – Orange County, Florida, just released a public advisory warning that the Department of Health had found signs of the rare brain-infecting virus, Eastern equine encephalitis virus (EEEV) in the area.
EEEV is a particularly rare infection - it tends to spread in remote, swampy areas far from human civilization. But when the disease does strike, it can be grave: Gizmodo reports that a bite from an infected mosquito can cause severe, fatal brain swelling in a matter of days.
Health Department officials found EEEV in a flock of sentinel chickens, which local governments use to monitor and track infectious diseases, according to the warning, which included a list of steps people can take to prevent mosquito populations from growing.
If the sentinel chickens are getting bit, that means human infections could follow close behind, according to Gizmodo.
Unfortunately, mosquito-borne illness will likely spread farther into human-populated areas as our planet continues to heat up through climate change.
While EEEV is rare and human infections that lead to dangerous symptoms are even rarer, scientists have yet to figure out a vaccine or treatment for the disease, posing a problem for our warmer future.
This article was originally published by Futurism.
 ",https://img.dunyanews.tv/news/2019/July/07-31-19/news_big_images/502958_63105835.jpg,Technology,"Health Department officials found EEEV in a flock of sentinel chickens, which local governments use to monitor and track infectious diseases, according to the warning, which included a list of steps people can take to prevent mosquito populations from growing.",neutral
"Planetary Society expected to announce something ""major"" about solar sailing","
(Web Desk) – The Planetary Society has been busy recently. On June 25, its LightSail 2 launched into orbit; just last week on July 24, the craft opened its sails successfully, a key stage of its mission to demonstrate solar sailing in practice.
And now, the nonprofit foundation has released a statement, revealing that today (July 31), there is going to be a major announcement about LightSail 2; sounds like it could be something really exciting.
The small LightSail 2 spacecraft is a crowd-funded endeavour, built to demonstrate controlled solar sailing - a promising method of propulsion that doesn’t require fuel.
Instead, the craft hosts a large sail made out of a reflective material for photons emitted by the Sun to ‘bounce’ off of.

MEDIA ADVISORY: The Planetary Society to Announce Major Solar Sailing Milestone

Media Invited to Press Teleconference with CEO Bill Nye and LightSail 2 Mission Team: https://t.co/vxDD40iuG6 pic.twitter.com/8qa0pdEQwF
— Planetary Society (@exploreplanets) July 30, 2019 
Although photons - light particles - don’t have mass, they do have momentum, and the hypothetical principles behind solar sails state that in the vacuum of space, even this small momentum can push the spacecraft forward.
So far, so good: LightSail 2 is currently drifting 720 km (420 miles) above Earth’s surface, and over the next month the craft is expected to adjust its elliptical orbit by using the solar sail.
This is already exciting, but tomorrow at 5 pm UTC we can expect to hear a potentially major announcement from Bill Nye, the CEO of The Planetary Society, as well as three other scientists working for the foundation.
So far, it’s anybody’s guess what that announcement might bring; we’ve already received some stunning pictures of the solar sail deploying, so it won’t be that.
They do tease that it’s a ‘major solar sailing milestone’, so if that checks out, it will be one for the history books.
Watch this space, as we’ll be sure to bring the news tomorrow as it happens!",https://img.dunyanews.tv/news/2019/July/07-31-19/news_big_images/502956_41362504.jpg,Technology,"MEDIA ADVISORY: The Planetary Society to Announce Major Solar Sailing Milestone

Media Invited to Press Teleconference with CEO Bill Nye and LightSail 2 Mission Team: https://t.co/vxDD40iuG6 pic.twitter.com/8qa0pdEQwF
— Planetary Society (@exploreplanets) July 30, 2019 
Although photons - light particles - don’t have mass, they do have momentum, and the hypothetical principles behind solar sails state that in the vacuum of space, even this small momentum can push the spacecraft forward.",neutral
Facebook fact-checker says company must share more data to fight misinformation,"
SAN FRANCISCO (Reuters) - One of Facebook’s third-party fact-checking partners on Tuesday said the company needed to share more data with fact-checkers to better curb misinformation.
UK-based charity Full Fact, which joined the programme in January, issued a report urging Facebook to provide more data on how flagged content is shared over time, to see how quickly false information is spreading and assess how fact-checks are containing the spread.
The charity, which said it had earned $171,800 from fact-checking Facebook content between January and June, also raised concerns about the effectiveness of Facebook’s machine-learning approaches for identifying potentially false content.
Facebook launched the programme in December 2016 and now has 54 fact-checking partners working in 42 languages.
Under the system, fact-checking partners rate content with labels and Facebook then downgrades the distribution of certain items. Facebook also adds fact-checkers’ articles to a story’s “Related Articles” and notifies users if they try to share or have previously shared a false story.
Julia Bain of Facebook’s integrity partnerships team said the social media network was evolving its rating scale to account for different types of misinformation and working on improving the impact of fact-checks by identifying similar or identical content.
“We are encouraged that many of the recommendations in the report are being actively pursued by our teams,” Bain said in a statement to Reuters.
Although Full Fact said it still thought the programme was worthwhile, it echoed statements from other partners that Facebook was not sharing enough data that they could use to evaluate their fact-checks.
Eugene Kiely, director of FactCheck.org, recently told Reuters that he “couldn’t make heads or tails” of a report the organisation received last December.
“We haven’t really received anything from Facebook that would provide evidence one way or the other to the effectiveness,” he added.
A Facebook spokeswoman told Reuters that fact-checking partners receive quarterly reports.
Full Fact also called for the programme to be expanded to Instagram, so that fact-checkers could directly check content on the platform. In May, the company started using image-detection to find content debunked on Facebook and removing it from Instagram’s Explore tab and hashtag search results.
 ",https://img.dunyanews.tv/news/2019/July/07-31-19/news_big_images/502953_77810085.jpg,Technology,"UK-based charity Full Fact, which joined the programme in January, issued a report urging Facebook to provide more data on how flagged content is shared over time, to see how quickly false information is spreading and assess how fact-checks are containing the spread.",neutral
Alto 660cc price likely to be raised by Rs1.5 lac from August,"
LAHORE (Dunya News) – Pak Suzuki Motor Company introduced the new Alto 660cc, the replacement of iconic Mehran, at the Pak-China Friendship Centre in Islamabad ranging from Rs999,000 to Rs 1,295,000 which is likely to be raised by Rs1.5 lac from next month, as reported by PakWheels.com.
This is Pak Suzuki’s first locally-manufactured car and it comes with a 660cc R-series engine, modern design and spacious interior. There are three models of the car – the Suzuki Alto VX (without AC), Suzuki Alto VXR (with AC) and Suzuki Alto VXL AGS (with AC and automatic transmission).
The price ranges from Rs999,000 to Rs1,295,000. Pak Suzuki claims it is providing a fuel efficient and spacious car with modern design. The company is offering a three-year or 60,000km warranty.
The all-new Alto is a 5-door hatchback with right-hand drive option (RHD). It’s powered by a 3-cylinder 658 cc R06A petrol engine mated to either a 5-speed manual or auto gear shift (AGS) transmission. The hatchback offers a maximum output power of 39hp at 6500 rpm and a torque of 56 Nm at 4000 rpm. ",https://img.dunyanews.tv/news/2019/July/07-30-19/news_big_images/502880_21244497.jpg,Technology,"This is Pak Suzuki’s first locally-manufactured car and it comes with a 660cc R-series engine, modern design and spacious interior.",neutral
"Huawei outsells smartphone rivals in China, tightens market grip amid US spat","
HONG KONG (Reuters) - China’s Huawei Technologies cemented its dominance of the domestic smartphone market in the second quarter, with shipments and market share rising, as Chinese customers backed the embattled firm amid its trade fight with the United States.
Huawei, which was put on a trade blacklist by the United States since mid-May and was virtually barred from doing business there even earlier, shipped 37.3 million smartphones in China in the three months ended June, up 31% year-on-year, according to market research firm Canalys.
Its market share rose more than 10 percentage points to 38% in the quarter, even as all other top vendors lost ground in the world’s biggest smartphone market, the Canalys data showed.
Huawei was added by Washington to a so-called Entity List in May. The blacklisting has threatened to cut its access to essential U.S. components and software such as the Google Android apps.
The addition to the list “caused uncertainty overseas” but the firm has been shifting its focus towards its home market, where it invested in an aggressive offline expansion to lure consumers with a patriotic sales pitch, said Canalys analyst Mo Jia.
Calls to support Huawei have consistently surfaced on Chinese social media on comment threads trailing news on the company.
Kitty Fok, who tracks China’s smartphone sector at research firm IDC, said that consumers responded to the spat over Huawei with pro-China sentiment, which helped boost the brand’s already-strong appeal in the country.
“The product itself is already well-recognised, and the trade war helped people feel like they need to support Huawei. The only worry was that they might not get the component supply, but in the end, they did,” said Fok.
Huawei’s second-quarter smartphone shipments surged even as overall Chinese smartphone shipments shrank. Smartphone shipments in China declined by 6% in the quarter to 97.6 million units, the 9th consecutive quarterly fall, according to Canalys.
Oppo, Vivo, Xiaomi Corp and Apple Inc, the top four vendors behind Huawei, saw declines in shipments and market share in the quarter, Canalys said.
The second-quarter China shipments represented 64% of Huawei’s total smartphone shipments in the quarter, it said.
“Clearly the international market is a risky one now, whereas in China, where the Android ecosystem is most mature, in terms of sales channels and software income, Huawei has clear advantage in price negotiation,” said Canalys analyst Jia. ",https://img.dunyanews.tv/news/2019/July/07-30-19/news_big_images/502862_80016861.jpg,Technology,"
HONG KONG (Reuters) - China’s Huawei Technologies cemented its dominance of the domestic smartphone market in the second quarter, with shipments and market share rising, as Chinese customers backed the embattled firm amid its trade fight with the United States.",neutral
EU court rules sites must warn about Facebook 'like' button,"
LUXEMBOURG (AFP) - Europe’s top court ruled Monday that online retailers must warn web users that they send personal data to Facebook through the ""like"" button.
According to the European Court of Justice ruling, a site that embeds the Facebook ""like"" icon and link on its pages also sends user data to the US web giant.
""It seems that that transmission occurs without that visitor being aware of it and regardless of whether or not he or she is a member of the social network Facebook or has clicked on the ‘Like’ button,"" it said.
Under EU data protection law, therefore, a European retailer and the US platform are jointly responsible for gathering the data and sending it to Facebook’s Irish subsidiary.
Users should therefore be warned and asked to consent to their data being gathered, although the retailer is not responsible for what Facebook does with it later.
""As a result of this case, companies that embed this ‘like’ button on their website cannot hide behind Facebook any longer,"" said Monique Goyens, of the European Consumer Organisation.
""The decision therefore underlines the right for internet users to always get information on what data are collected and how they are used by websites,"" she said.
The case was brought by a German consumer protection agency against online clothes site Fashion ID, which embeds a Facebook button to encourage shoppers to publicise its wares.
Bitkom, a German trade federation for online businesses criticised the ruling, saying it would heap costly bureaucracy on firms without enhancing consumer protection.
""With its decision, the ECJ places enormous responsibility on thousands of website operators -- from small travel blogs to online megastores and the portals of large publishers,"" Bitkom CEA Bernard Rohleder said.
He warned that the decision would go beyond Facebook and effect all social media plug ins, which are important for many firms",https://img.dunyanews.tv/news/2019/July/07-30-19/news_big_images/502768_17372964.jpg,Technology,"
LUXEMBOURG (AFP) - Europe’s top court ruled Monday that online retailers must warn web users that they send personal data to Facebook through the ""like"" button.",neutral
Google builds gesture controls into new Pixel phone,"
SAN FRANCISCO (AFP) - Google on Monday revealed that it is building gesture controls and face recognition into a next-generation Pixel smartphone as it looks to fuel early enthusiasm for its upcoming flagship handset.
The Pixel 4 is expected to make its debut in October, along with a new iPhone as competitors strive to win or keep fans in the competitive, cooling smartphone market.
The two new Pixel features teased by Google were billed as representing a ""next step"" in the internet giant’s vision for a future in which computing power is available anywhere when people want without having to think about it.
Alphabet-owned Google said the key technology would center around its motion-sensing radar called ""Soli.""
""Pixel 4 will be the first device with Soli, powering our new motion sense features to allow you to skip songs, snooze alarms, and silence phone calls, just by waving your hand,"" Pixel product manager Brandon Barbello said in an online post.
""These capabilities are just the start, and just as Pixels get better over time, motion sense will evolve as well.""
Google’s advanced technology and projects team has worked on Soli, a motion-sending radar, for the past five years, according to Barbello.
Along with recognizing hand gestures, Soli will cue facial recognition sensors when a Pixel 4 is picked up to allow devices to automatically unlock for their owners.
""Face unlock uses facial recognition technology that is processed on your device, so that image data never leaves your phone,"" Barbello said.
""The images used for face unlock are never saved or shared with other Google services.""
Soli sensor data is also kept on smartphones and not shared with other Google services, according to Barbello.
Google, Apple and other smartphone rivals typically launch new premium models ahead of the year-end holiday shopping season. A Samsung event in early August is expected to reveal its new Note handset.
 ",https://img.dunyanews.tv/news/2019/July/07-30-19/news_big_images/502764_20928528.jpg,Technology,"The two new Pixel features teased by Google were billed as representing a ""next step"" in the internet giant’s vision for a future in which computing power is available anywhere when people want without having to think about it.",neutral
Riskiest time for surgery patients is not in the operating room,"
(Reuters Health) - The deadliest time for many surgery patients isn’t when they’re on the operating table, it’s while they’re recovering in the hospital and after they go home, a new study suggests.
For the study, researchers examined outcomes for more than 40,000 patients 45 and older who underwent non-cardiac surgery at 28 hospitals in 14 countries. Researchers monitored patients for complications and deaths within 30 days of surgery.
Overall, five people, or less than 1% of patients, died in the operating table, and another 500 patients, or 70%, died in the hospital. Another 210 deaths, or 29%, didn’t happen until after patients were sent home.
Nearly half of all the deaths were associated with three complications: major bleeding, heart damage, and bloodstream infections.
“Many families anxiously wait to hear from the surgeon whether their loved one survived the operation, but our research demonstrates that very few of the deaths occur in the operating room,” said Dr. P.J. Devereaux, senior author of the study and director of the Division of Perioperative Care at McMaster University in Canada.
“Our research now demonstrates that there is a need to focus on postoperative care and transitional care into the home setting to improve outcomes,” Devereaux said by email.
Worldwide, 100 million patients age 45 and older undergo inpatient surgery unrelated to cardiac issues every year, researchers note in CMAJ.
A wide range of technological and medical advances have made surgery safer and less invasive in recent years, the study team notes. But at the same time, patients also are coming to the hospital sicker and being sent home with complex care needs that once would have meant a lengthy hospital stay.
In the study, roughly half of the patients had high blood pressure, one in five had diabetes, and 13% had coronary artery disease.
More than one-third of them came in only for low-risk procedures that were not emergencies. Many of the rest had major general, orthopedic, urological, gynecological, vascular or neurological operations.
Patients who experienced major bleeding after surgery were more than twice as likely to die within 30 days as people who didn’t have this complication.
And patients who developed heart injuries even though they didn’t have heart surgery were also more than twice as likely to die.
Patients who got sepsis, a serious bloodstream infection, were more than five times more likely to die within 30 days than people who didn’t get these infections.
The study wasn’t a controlled experiment designed to identify which if any complications actually caused any deaths.
Inflammation may be a common denominator in the complications that were most responsible for deaths, said Barnaby Charles Reeves of the University of Bristol in the U.K., author of an editorial accompanying the study.
“Surgery causes a body-wide inflammatory reaction,” Reeves said by email. “This can lead to single or multi-organ failure (kidney, heart, lungs, sepsis etc.) which leads to death.”
Patients may also not recognize that something is wrong when they’re coming off anesthesia or taking narcotic painkillers after surgery, Devereaux said.
“This makes patients after surgery vulnerable to delays in recognizing complications and hence delays in treatment,” Devereaux said.
Surgery also activates patients’ inflammatory, stress, and coagulation systems. The activation of these systems can also predispose patients to major complications. Patients should advocate and support research into enhanced monitoring techniques after surgery, which can help sort out identifying ways to lower the risk of death after surgery.",https://img.dunyanews.tv/news/2019/July/07-30-19/news_big_images/502760_13914664.jpg,Technology,And patients who developed heart injuries even though they didn’t have heart surgery were also more than twice as likely to die.,neutral
US teen wins $3 million at video game tournament 'Fortnite World Cup',"
NEW YORK (Reuters) - American teenager Kyle Giersdorf won $3 million on Sunday (July 28) after taking the top prize in a tournament in New York for the popular online video game Fortnite.
Giersdorf, 16, from Pennsylvania, was one of at least 100 players competing for $30 million in total prize money, as the booming popularity of video and online games has drawn top-dollar investments and fueled the emerging professional sport.

Congratulations @bugha! pic.twitter.com/nchRlL3wUC
— Fortnite Competitive (@FNCompetitive) July 28, 2019 

Playing under the name ""Bugha,"" Giersdorf won the solo finals portion of the Fortnite World Cup by scoring 59 points, 26 more than his nearest competitor ""psalm,"" according to the Fortnite World Cup Leaderboard, posted on the game’s website.

Launched in 2017, Fortnite’s popularity has helped Epic Games reach a $15-billion-valuation last year. It competes with other games like Electronic Arts Inc’s Apex Legends and Tencent Holdings Ltd’s PlayerUnknown’s Battlegrounds.
Global revenues from esports, or professional video game competitions, will hit $1.1 billion in 2019, up 27 percent since last year, thanks to ballooning revenues from advertising, sponsorship and media rights, according to a report released earlier in 2019 .

Overall, the global video and electronic games market, excluding revenues from esports, will generate $152.1 billion in 2019, up 9.6% over last year, according to a report by gaming analytics firm Newzoo. ",https://img.dunyanews.tv/news/2019/July/07-29-19/news_big_images/502680_97493875.jpg,Technology,"Giersdorf, 16, from Pennsylvania, was one of at least 100 players competing for $30 million in total prize money, as the booming popularity of video and online games has drawn top-dollar investments and fueled the emerging professional sport.",neutral
