title,news,img-url,category
NAB conducts unsuccessful raid in Model Town to arrest Hamza Shahbaz,"
LAHORE (Dunya News) – The National Accountability Bureau (NAB) on Friday conducted an unsuccessful raid at the Model Town residence of Pakistan Muslim League-Nawaz (PML-N) President Shehbaz Sharif to arrest his son and Opposition Leader in Punjab Assembly Hamza Shahbaz for involvement in money laundering.
According to NAB, the team has evidence and arrest warrant against Hamza. The security guards stopped the team outside the house after which harsh words were exchanged.
Afterwards, the officials left without arresting anyone due to severe resistance by the guards.

Money laundring allegations

NAB sources revealed that Hamza Shahbaz had declared property worth 2 crore in 2003 while his assets grew 2000 percent during the PML-N government. The opposition leader had illegally laundered 85 billions abroad, the sources told. 

The officials claimed that they have already detained Sharif family‘s facilitators while more arrests are also likely. 

Hamza Shahbaz talks to media

Talking to media, Hamza Shahbaz condemned the operation and said the way NAB raided our house made us feel that we are terrorists. I always appear whenever court or NAB summon. 

NAB team has gone against the decision of Lahore High Court (LHC) by coming to arrest me like a ‘superman’, he said. 

Hamza said Prime Minister (PM) Imran Khan did politics on my ailing daughter. Court had allowed me to travel abroad for the treatment of my daughter.

We are standing with the nation. Lies and fake promises of the incumbent government of Pakistan Tehreek-e-Insaf (PTI) will soon dissolve it, he concluded.

Reactions of PML-N leaders

PML-N Spokesman Malik Ahmed Khan claimed that the officials of anti-corruption watchdog conducted the raid at 96-H Model Town house without search warrant which is against the law. He said that the incumbent government has turned entire country into a police state. 

Meanwhile, PML-N leader Marriyum Aurangzeb condemned the NAB raid and said that NAB didn’t inform prior to conducting the operation.

Earlier, NAB had decided to file a reference against Hamza Shahbaz for his alleged role being chief executive of the Ramzan Sugar Mills to construct a bridge facilitating his mills out of the public money in Chiniot.

Hamza Shahbaz is also facing assets beyond income case and Saaf Pani Scandal.",,pakistan
"SSC papers of BISE Sukkur, Larkana leaked","
SUKKUR (Dunya News) – The Secondary School Certificate (SSC) Part-I and II (9th, 10th classes) papers of the Board of Intermediate and Secondary Education (BISE) Sukkur and Larkana were leaked on Friday.
According to details, the BISE Sukkur’s SSC Part-I Chemistry paper was leaked. The students used mobile phones and guidebooks to solve the question paper which was available on social media as well.
Similarly, BISE Larkana’s SSC Part-II Islamiyat paper was leaked. The question paper was shared on WhatsApp groups at 09:00 AM. The cheating mafia remained active at the examination centres despite the presence of invigilators.

On the other hand, Section 144 could also not stop the irrelevant persons from entering the examination centres. The photocopy shops also remained open during the assessment time. ",https://img.dunyanews.tv/news/2019/April/04-05-19/news_big_images/485586_76303904.jpg,pakistan
"US envoy Khalilzad, FM Qureshi discuss Afghan reconciliation process","
ISLAMABAD (Dunya News) – United States Special Representative for Afghanistan Reconciliation Ambassador Zalmay Khalilzad on Friday met Foreign Minister Shah Mahmood Qureshi and discussed matters of mutual interest.
During the meeting, both leaders deliberated on regional peace and Afghan reconciliation process. FM Qureshi lauded US’s efforts for negotiations, saying that they will play important role in resolving the Afghanistan issue.
Zalmay Khalilzad was also welcomed by Foreign Secretary Tehmina Janjua at Foreign Office in Islamabad for delegation-level talks. Both sides discussed regional security.
It is to be mentioned here that US representative is scheduled to hold meetings with civil and military leaderships during his Pakistan visit.
Earlier, Zalmay Khalilzad had stressed the need for timely and credible presidential elections in Afghanistan. He said US does not expect the elections to be delayed, which is set to be held on 28th of September this year.
Khalilzad said the Taliban and the Afghan government may not reach peace accord before presidential elections. He said it will be better if an agreement is sealed with the Taliban before the elections.   ",,pakistan
US count exposes India's claim of shooting down Pakistani F-16: Foreign Policy,"
WASHINGTON (Web Desk) – India’s lie was once again exposed when Foreign Policy reported that New Delhi misled the international community by claiming that a Pakistani F-16 was shot down.
India’s claim of shooting down a Pakistani F-16 fighter jet in an aerial battle between the two nuclear powers in February appears to be wrong, the report said. Two senior U.S. defense officials with direct knowledge of the situation told Foreign Policy that U.S. personnel recently counted Islamabad’s F-16s and found none missing.
The findings directly contradict the account of Indian Air Force officials, who said that Wing Commander Abhinandan Varthaman managed to shoot down a Pakistani F-16 before his own plane was downed by a Pakistani missile.
The count, conducted by U.S. authorities on the ground in Pakistan, sheds doubt on New Delhi’s version of events, suggesting that Indian authorities may have misled the international community about what happened that day.
The dogfight between the two nations occurred on February 27. During the aerial battle, Indian pilot Abhinandan Varthaman took a missile hit and ejected safely into Pakistani territory.
He was captured by the Pakistani army and released days later in an effort to de-escalate the crisis.
One of the senior U.S. defense officials with direct knowledge of the count said that Pakistan invited the United States to physically count its F-16 planes after the incident as part of an end-user agreement signed when the foreign military sale was finalized. Generally in such agreements, the United States requires the receiving country to allow U.S. officials to inspect the equipment regularly to ensure it is accounted for and protected.
Some of the aircraft were not immediately available for inspection due to the conflict, so it took U.S. personnel several weeks to account for all of the jets, the official said.
But now the count has been completed, and “all aircraft were present and accounted for,” the official said.",https://img.dunyanews.tv/news/2019/April/04-05-19/news_big_images/485572_55065376.jpg,pakistan
US envoy Zalmay visits Foreign Office for delegation-level talks,"
ISLAMABAD (Dunya News) – United States Special Representative for Afghanistan Reconciliation Ambassador Zalmay Khalilzad on Friday visited Foreign Office in Islamabad for delegation-level talks. 

The US envoy was welcomed by Foreign Secretary Tehmina Janjua at the office.

Delegations from both sides discussed regional security and latest developments in Afghan reconciliation process.



It is to be mentioned here that US representative is scheduled to hold meetings with civil and military leaderships during his Pakistan visit.

Earlier, Zalmay Khalilzad had stressed the need for timely and credible presidential elections in Afghanistan.
He said US does not expect the elections to be delayed, which is set to be held on 28th of September this year.
Khalilzad said the Taliban and the Afghan government may not reach peace accord before presidential elections. He said it will be better if an agreement is sealed with the Taliban before the elections.  ",https://img.dunyanews.tv/news/2019/April/04-05-19/news_big_images/485571_23045130.jpg,pakistan
Mehbooba Mufti reacts to BJP's plan to scrap Article 370 in occupied Kashmir,"
ISLAMABAD (Dunya News) – Former chief minister of Indian occupied Kashmir (IoK) Mehbooba Mufti on Friday has strongly reacted to the Bharatiya Janata Party’s (BJP) plan to end Article 370 in the valley, saying that India will be an occupational force if it scrapes this article.

Addressing a poll rally in Pattan area of north Kashmir’s Baramulla district, the ex-CM said, ""If Article 370 is scrapped then India’s relation with Jammu and Kashmir will be same as Israel’s occupation in Palestine.""

Lashing out at BJP’s national president Amit Shah, Mehbooba Mufti said, ""Removal of Armed Forces Special Powers Act (AFSPA), protection of Article 370, dialogue with Pakistan, dialogue with Hurriyat leaders and return of the state’s power projects were part of the agenda of the alliance.""

She further said that Kashmiris would continue to fight for their constitutional right.
It is to be mentioned here that Article 370 grants special status to Jammu and Kashmir. ",,pakistan
Biden says 'very close' to likely run for president,"
WASHINGTON (AFP) - Former US vice president Joe Biden said Friday he was on the cusp of announcing his 2020 plans, acknowledging he was watching his words carefully so as not to ""start the clock"" on a presidential campaign.
Biden, 76, has been mulling another White House run for several months, and has been inching toward a decision.
But the Delaware Democrat’s rollout might have been clouded by revelations from multiple women over the past week that Biden had touched them inappropriately or made them feel uncomfortable.
""I am very close to making a decision,"" Biden, who is polling as the party’s frontrunner despite not officially, being in the race, told reporters after a speech to union workers in Washington.
""Even if I knew for certain that I was going to run for president back in Thanksgiving, my intention from the beginning, if I were to run, would be the last person to announce.""
Asked about the claims made against him and whether more women might come forward with similar allegations, Biden said he ""wouldn t be surprised.""
But he added: ""I’ve had hundreds and hundreds of people contact me -- who I don’t know -- and say the exact opposite.""
On Wednesday, Biden released a video on social media addressing his physical contact with women, pledging to ""be more mindful about respecting personal space in the future.""
President Donald Trump -- who has faced his own share of accusations over his conduct with women, some far more serious than those facing Biden -- was quick to mock the Democrat on Twitter.
He also dismissed the former senator and vice president as a potential challenger in 2020.
""I don’t see Joe Biden as a threat,"" Trump told reporters Friday. ""I think he s only a threat to himself.""
Biden made an awkward joke about the situation Friday during his speech before the International Brotherhood of Electrical Workers, telling the crowd that ""I had permission to hug"" the union’s president.
In his address, he stressed his family’s blue-collar roots and wondered aloud how some Americans had ""gotten so damn elitist.""
""This country was not built by Wall Street bankers, and CEOs and hedge fund managers,"" he said.
""It was built by the great American middle class,"" and the group that forged the country’s middle class was ""unions,"" he added.
Trump, despite saying he was unworried about a Biden challenge, posted what appeared to be a goading tweet just as the former vice president stopped talking, suggesting he might have been watching.
""I’ve employed thousands of Electrical Workers. They will be voting for me!"" Trump tweeted.
 

I’ve employed thousands of Electrical Workers. They will be voting for me!
— Donald J. Trump (@realDonaldTrump) April 5, 2019 ",https://img.dunyanews.tv/news/2019/April/04-05-19/news_big_images/485661_57218555.jpg,world
UN chief to meet eastern Libya commander as fighters close in on Tripoli,"
TRIPOLI/BENGHAZI (Reuters) - UN Secretary-General Antonio Guterres was due to meet eastern Libyan commander Khalifa Haftar in Benghazi on Friday in a bid to avert renewed civil war as his forces advanced on the capital Tripoli to challenge the internationally recognised government.
The military thrust by Haftar s Libyan National Army (LNA), which is allied to a parallel administration based in the east, marked a dangerous escalation of a power struggle that has dragged on since the overthrow of Muammar Gaddafi in 2011.
LNA forces on Thursday took Gharyan, about 80 km (50 miles) south of Tripoli after skirmishes with forces allied to Tripoli-based Prime Minister Fayez al-Serraj.
But they failed to take a checkpoint about 30 km west of the capital in a bid to close the coastal road to Tunisia. An LNA-allied militia withdrew overnight from so-called Gate 27, leaving it abandoned in the morning, a Reuters reporter said.
Meanwhile militias allied to the U.N.-backed Tripoli government moved more machinegun-mounted pickups from the coastal city of Misrata to Tripoli to defend it against Haftar s forces.
Libyan forces allied to Tripoli have taken 145 troops prisoner from the Eastern forces, a commander said on Friday.
The prisoners were captured in the town of Zawiya west of Tripoli, said Mohamed Alhudairi, commander of the operations room for the western region. He told Reuters 60 vehicles had also been confiscated.
An eastern military source confirmed that 128 men had been captured, without elaborating.
The escalation surprised the United Nations, whose Secretary-General Guterres had been in Tripoli this week to help organize a national reconciliation national conference planned for later this month.
Guterres, who spent Thursday night in the heavily fortified U.N. compound in a Tripoli suburb, was flying to Benghazi on Friday to meet Haftar.
He will also go to Tobruk, another eastern city, to meet lawmakers of the House of Representatives, which is also allied to Haftar.
""My aim remains the same: avoid a military confrontation. I reiterate that there is no military solution for the Libyan crisis, only a political one,"" Guterres said on Twitter.
Assembly President Aguila Saleh welcomed the offensive, a spokesman said.
Haftar also enjoys the backing of Egypt and the United Arab Emirates, which see him as bulwark against Islamists and have supported him militarily, according to U.N. reports.

 
INTERNATIONAL CONCERN

Germany called an emergency meeting of the U.N. Security Council due to the military escalation.
Russia said it was not helping Haftar s forces and it supported a negotiated political settlement that ruled out any new bloodshed.
""The situation should be resolved peacefully,"" Kremlin spokesman Dmitry Peskov said.
Former colonial power Italy, which lies across the Mediterranean from Libya, was very worried by the turn of events, Italian Deputy Prime Minister Matteo Salvini said.
""We need to throw water on the fire, not petrol on the fire. I hope that people, acting out of economic or business self-interest, is not looking for a military solution, which would be devastating,"" Salvini said.
The United Nations and Western countries have been trying to mediate between Serraj and Haftar, who met in Abu Dhabi last month to discuss a power-sharing deal.
The conference the United Nations is helping to organize is aimed at forging agreement on a road map for elections to resolve the prolonged instability in Libya, an oil producer and transit point for refugees and migrants trekking across the Sahara with the aim of reaching Europe.
 ",https://img.dunyanews.tv/news/2019/April/04-05-19/news_big_images/485616_94985345.jpg,world
Judge orders psychiatric test for Christchurch shooting suspect,"
CHRISTCHURCH (AFP) - The man accused of shooting dead 50 Muslim worshippers in a Christchurch mosque sat impassively Friday as a New Zealand judge ordered him to undergo tests to determine if he is mentally fit to stand trial for murder.
Survivors and relatives of those killed in the March 15 attacks packed into a Christchurch courtroom as alleged gunman Brenton Tarrant appeared via audio-visual link from a maximum-security prison in Auckland.
The 28-year-old Australian faces 50 murder and 39 attempted murder charges over the shootings at two mosques, which shocked the world and rattled normally peaceful New Zealand.
High Court judge Cameron Mander ruled during the brief hearing that Tarrant would be examined by two health assessors to determine ""whether he is fit to stand trial or insane"".
The suspect -- a self-avowed white supremacist -- sat motionless throughout the hearing, listening intently to proceedings.
He was not required to enter a plea and was remanded in custody until his next court appearance on June 14.
About 50 people were in the court s public gallery to catch a glimpse of the man charged with the deadliest massacre in modern New Zealand history.
While the public gallery could see Tarrant on screen, the position of the camera in court ensured his view from prison was restricted to the judge and lawyers.
For most, Tarrant s appearance on screen was the first chance to see the face of the man accused of gunning down their loved ones in cold blood.
Yama Nabi, whose 71-year-old father was killed, went to bear witness on behalf of his ""heartbroken"" family.
""I just wanted to see his face... it s not going to bring the loved ones back. I was like (he s a) coward,"" he told reporters outside the court.
Survivor Tofazzal Alam lay down in the Linwood mosque to avoid being shot during the attack and never saw the gunman up close.
""I wanted to see him because he killed so many of my friends. He looks crazy and it was very upsetting,"" he said after the hearing.
""I m very upset to see him. He killed 50 people and he doesn t look like he s bothered. I didn t see any emotion on his face.""
Ahead of the shooting, Tarrant posted a rambling manifesto on social media in which he identified himself by name and described himself as a white supremacist out to avenge attacks in Europe perpetrated by Muslims.
He live-streamed himself as he opened fire in the packed Al Noor mosque during Friday prayers and then travelled across town to continue the carnage in the suburban Linwood mosque.
Tarrant was initially charged with one murder count as a holding measure when he made his first court appearance a day after the killings.
However, the charges were updated Friday to include the names of all 50 who were killed in the attack and 39 others who were wounded.
Tarrant had sacked a court-appointed lawyer after the initial court appearance, raising fears he wanted to represent himself and attempt to use any trial as a right-wing propaganda platform.
However, two Auckland lawyers, Shane Tait and Jonathan Hudson, appeared in court Friday on his behalf.
Judge Mander barred media from filming or photographing proceedings and reiterated an existing ruling that Tarrant s face must be pixillated in images taken during his previous court appearance.
He also ordered the names of the 39 attempted murder victims to be suppressed, saying identifying them could hinder their recovery, and ruled a summary of the prosecution s allegations would not be made public as it contained sensitive information.
New Zealand Prime Minister Jacinda Ardern has called the mosque killings a well-planned ""terrorist attack"" and taken immediate steps to tighten the country s gun laws.
The government has also said it will review laws dealing with hate speech and called for social media giants to do more to combat online extremism.
The latest update from health authorities earlier this week said 24 people remained in hospital after the attacks, four of them critical, including a four-year-old girl.
 ",,world
"Turkey says US distorted meeting, but Pompeo stands by it","
ANKARA (AFP) - Turkey on Thursday accused the US State Department of making false claims about rows during a meeting between the top US and Turkish diplomats, but Secretary of State Mike Pompeo said he stood by the account.
The NATO allies are at odds over issues including US support for a Syrian Kurdish militia viewed as terrorists by Ankara and Turkey s purchase of a Russian missile system over US objections.
Turkish Foreign Minister Mevlut Cavusoglu and US Secretary of State Mike Pompeo held talks on Wednesday during the Turkish official s visit to Washington as part of 70th anniversary celebrations of the NATO alliance.
The US State Department said Pompeo had warned Ankara of ""potentially devastating consequences"" if Turkey launches an offensive in Syria and urged the ""swift resolution"" of legal cases involving US citizens and US mission employees under investigation in Turkey.
Pompeo also pressed Cavusoglu about Turkey s plans to buy the S-400 missile defence system from Russia, which Washington has warned could put Ankara at risk of US sanctions, the State Department said in a statement.
But Cavusoglu questioned on the issue by reporters in Washington insisted ""I was there... such language was never used, on Syria particularly they never mentioned such things about unilateral actions from Turkey.""
He backed up earlier comments by his foreign ministry spokesman Hami Aksoy said the US readout ""not only fails to reflect the content of the meeting, but also contains matters that were not even raised during said meeting"".
It was not clear what ""matters"" Aksoy was referring to in his statement and foreign ministry officials were not immediately available for comment.
Aksoy said similar problems had arisen after previous talks, and urged statements to be prepared with ""greater care"".
Pompeo, asked by reporters about the Turkish comments, insisted that the State Department account was accurate.
""I ve re-read the readout of our meeting. Spot on. Stand by every word of it,"" Pompeo said.
Pompeo said he believed that Turkey ""understands the American position quite clearly"" but said he was hopeful of resolving issues.
""There s great opportunities for the United States and Turkey to work closely together,"" he said. ""I had a good, long conversation with the Turkish foreign minister yesterday and I am very confident we ll find a path forward.""
Ties have been frayed recently by Ankara s purchase of Russian S-400 missiles, which US officials fear have technology that will allow Moscow to gather data from NATO aircraft.
The US wants Turkey to instead opt to buy the US Patriot system.
Washington responded earlier this week by suspending Turkey s participation in the F-35 fighter-jet programme, in which Turkey has invested over $1 billion.
 ",https://img.dunyanews.tv/news/2019/April/04-05-19/news_big_images/485533_81864815.jpg,world
